time in s,power in W
0,45.0
900,45.0
1800,45.0
2700,45.0
3600,45.0
4500,45.0
5400,45.0
6300,45.0
7200,45.0
8100,45.0
9000,45.0
9900,45.0
10800,45.0
11700,45.0
12600,45.0
13500,45.0
14400,45.0
15300,45.0
16200,45.0
17100,45.0
18000,45.0
18900,45.0
19800,45.0
20700,45.0
21600,45.0
22500,45.0
23400,45.0
24300,45.0
25200,57.0
26100,57.0
27000,2370.820319601826
27900,57.0
28800,57.0
29700,1075.9057088650338
30600,1063.9057088650338
31500,157.0
32400,170.52734187680076
33300,182.52734187680076
34200,45.0
35100,45.0
36000,45.0
36900,45.0
37800,45.0
38700,45.0
39600,45.0
40500,45.0
41400,45.0
42300,45.0
43200,58.527341876800755
44100,118.52734187680076
45000,58.527341876800755
45900,45.0
46800,45.0
47700,45.0
48600,45.0
49500,45.0
50400,45.0
51300,45.0
52200,45.0
53100,45.0
54000,45.0
54900,45.0
55800,45.0
56700,45.0
57600,45.0
58500,45.0
59400,45.0
60300,45.0
61200,58.527341876800755
62100,118.52734187680076
63000,2709.269566613239
63900,2649.269566613239
64800,2767.7422247364384
65700,4741.742224736438
66600,2456.347661478627
67500,142.52734187680076
68400,2724.269566613239
69300,10855.476463386656
70200,2758.7422247364384
71100,2955.7422247364384
72000,177.0
72900,3253.7422247364384
73800,2666.7422247364384
74700,4733.742224736438
75600,4802.742224736438
76500,2616.347661478627
77400,340.52734187680073
78300,300.52734187680073
79200,4210.0069576876085
80100,4086.4796158108084
81000,2712.269566613239
81900,2901.269566613239
82800,58.527341876800755
83700,118.52734187680076
84600,189.0
85500,177.0
86400,45.0
87300,45.0
88200,45.0
89100,45.0
90000,45.0
90900,45.0
91800,45.0
92700,45.0
93600,45.0
94500,45.0
95400,45.0
96300,45.0
97200,45.0
98100,45.0
99000,45.0
99900,45.0
100800,45.0
101700,45.0
102600,45.0
103500,45.0
104400,45.0
105300,45.0
106200,45.0
107100,45.0
108000,176.95075289374424
108900,45.0
109800,45.0
110700,56.95075289374423
111600,91.95075289374424
112500,45.0
113400,45.0
114300,45.0
115200,2830.689431177048
116100,3035.5965193854863
117000,117.0
117900,117.0
118800,129.0
119700,1056.5965193854863
120600,1024.5965193854863
121500,306.0
122400,217.0
123300,783.9507528937443
124200,308.95075289374427
125100,2271.9507528937443
126000,415.95075289374427
