time in s,power in W
0,53.0
900,53.0
1800,53.0
2700,53.0
3600,53.0
4500,53.0
5400,53.0
6300,53.0
7200,53.0
8100,53.0
9000,53.0
9900,53.0
10800,53.0
11700,53.0
12600,53.0
13500,53.0
14400,53.0
15300,53.0
16200,53.0
17100,53.0
18000,53.0
18900,53.0
19800,53.0
20700,53.0
21600,53.0
22500,53.0
23400,53.0
24300,125.0
25200,2204.3660956442845
26100,313.2760024967629
27000,398.2760024967629
27900,380.2760024967629
28800,2349.7047597984765
29700,428.06913406587375
30600,468.06913406587375
31500,468.06913406587375
32400,376.61329605334345
33300,2406.4314212265363
34200,2108.0
35100,125.0
36000,125.0
36900,125.0
37800,125.0
38700,125.0
39600,125.0
40500,125.0
41400,53.0
42300,53.0
43200,53.0
44100,53.0
45000,53.0
45900,53.0
46800,53.0
47700,53.0
48600,53.0
49500,53.0
50400,53.0
51300,53.0
52200,244.43142122653637
53100,197.61329605334348
54000,280.6076531332313
54900,2328.5179107649856
55800,364.6076531332313
56700,363.42577830642415
57600,400.4314212265364
58500,401.2275618290209
59400,389.2275618290209
60300,2444.227561829021
61200,2444.227561829021
62100,2510.319694287582
63000,125.0
63900,369.61329605334345
64800,379.61329605334345
65700,366.4314212265364
66600,306.4314212265364
67500,603.6132960533434
68400,1375.0325793120842
69300,3395.032579312084
70200,2466.6132960533437
71100,466.4314212265364
72000,1458.8507044852772
72900,1531.6468450877617
73800,651.2275618290209
74700,611.2275618290209
75600,603.2275618290209
76500,648.2275618290209
77400,438.4314212265364
78300,2433.4314212265363
79200,4252.86017852825
80100,2269.86017852825
81000,328.4314212265364
81900,461.61329605334345
82800,461.61329605334345
83700,484.6076531332313
84600,644.6076531332312
85500,768.4257783064241
86400,53.0
87300,201.04122287063677
88200,261.0412228706368
89100,261.0412228706368
90000,241.04122287063677
90900,53.0
91800,53.0
92700,53.0
93600,53.0
94500,53.0
95400,53.0
96300,53.0
97200,53.0
98100,53.0
99000,53.0
99900,53.0
100800,53.0
101700,53.0
102600,53.0
103500,53.0
104400,53.0
105300,53.0
106200,53.0
107100,53.0
108000,53.0
108900,53.0
109800,53.0
110700,53.0
111600,253.04122287063677
112500,1341.300515087382
113400,1456.300515087382
114300,2255.7086047213343
115200,328.4974590836424
116100,53.0
117000,285.4974590836424
117900,2268.4974590836423
118800,285.4974590836424
119700,345.4974590836424
120600,333.0412228706368
121500,390.3510999763655
122400,302.0
123300,125.0
124200,125.0
125100,620.0
126000,53.0
126900,53.0
127800,53.0
128700,53.0
129600,53.0
130500,53.0
131400,53.0
132300,53.0
133200,53.0
134100,53.0
135000,53.0
135900,53.0
136800,53.0
137700,53.0
138600,53.0
139500,53.0
140400,53.0
141300,53.0
142200,214.3510999763655
143100,214.3510999763655
144000,214.3510999763655
144900,2316.041222870637
145800,2256.041222870637
146700,209.0
147600,317.0412228706368
148500,2066.4699538571467
149400,2378.952627849871
150300,1545.7831890801065
151200,1508.300515087382
152100,2730.6585182633185
153000,480.4974590836424
153900,433.4974590836424
154800,2428.4974590836423
155700,2440.4974590836423
156600,397.4974590836424
157500,405.0412228706368
158400,417.0412228706368
159300,466.3510999763655
160200,466.3510999763655
161100,643.3510999763655
162000,913.3510999763655
162900,325.4974590836424
163800,2380.4974590836423
164700,2433.807336189371
165600,518.151447384779
166500,370.80733618937114
167400,125.0
168300,125.0
169200,125.0
170100,125.0
171000,125.0
171900,53.0
172800,53.0
173700,53.0
174600,53.0
175500,53.0
176400,53.0
177300,53.0
178200,53.0
179100,53.0
180000,53.0
180900,53.0
181800,53.0
182700,53.0
183600,53.0
184500,53.0
185400,53.0
186300,53.0
187200,53.0
188100,53.0
189000,53.0
189900,53.0
190800,53.0
191700,53.0
192600,53.0
193500,53.0
194400,53.0
195300,53.0
196200,53.0
197100,53.0
198000,53.0
198900,65.2180529772144
199800,209.2180529772144
200700,2252.2180529772145
201600,292.21805297721437
202500,125.0
203400,125.0
204300,125.0
205200,125.0
206100,125.0
207000,125.0
207900,53.0
208800,53.0
209700,53.0
210600,53.0
211500,53.0
212400,53.0
213300,53.0
214200,53.0
215100,53.0
216000,53.0
216900,53.0
217800,53.0
218700,53.0
219600,53.0
220500,187.92060889551416
221400,211.92060889551416
222300,246.92060889551416
223200,294.9206088955142
224100,2393.9206088955143
225000,2108.0
225900,125.0
226800,125.0
227700,125.0
228600,374.9206088955142
229500,374.9206088955142
230400,326.9206088955142
231300,552.9206088955142
232200,438.13866187272856
233100,2386.1386618727283
234000,414.13866187272856
234900,574.9776833243766
235800,562.7596303471621
236700,1954.2155501445768
237600,3745.8081913534547
238500,2807.168520951708
239400,2525.3294995000597
240300,863.9206088955142
241200,356.9206088955142
242100,2313.1908376273313
243000,2537.1114465228457
243900,500.75963034716216
244800,512.7596303471621
245700,8270.971736443484
246600,2463.7596303471623
247500,2357.9206088955143
248400,339.9206088955142
249300,389.9206088955142
250200,389.9206088955142
251100,389.9206088955142
252000,389.9206088955142
252900,125.0
253800,125.0
254700,53.0
255600,53.0
256500,53.0
257400,53.0
258300,53.0
259200,53.0
260100,53.0
261000,53.0
261900,53.0
262800,53.0
263700,53.0
264600,53.0
265500,53.0
266400,53.0
267300,53.0
268200,53.0
269100,53.0
270000,53.0
270900,53.0
271800,53.0
272700,53.0
273600,53.0
274500,53.0
275400,53.0
276300,53.0
277200,53.0
278100,53.0
279000,172.0
279900,2396.931082574838
280800,433.9310825748379
281700,493.9310825748379
282600,458.9310825748379
283500,446.9310825748379
284400,519.4536727068349
285300,2436.334601955519
286200,582.2090292695896
287100,630.2090292695896
288000,630.2090292695896
288900,53.0
289800,53.0
290700,53.0
291600,1461.3922277089193
292500,1462.7245530051346
293400,53.0
294300,53.0
295200,53.0
296100,53.0
297000,53.0
297900,53.0
298800,53.0
299700,53.0
300600,53.0
301500,53.0
302400,53.0
303300,53.0
304200,53.0
305100,53.0
306000,53.0
306900,53.0
307800,53.0
308700,53.0
309600,53.0
310500,53.0
311400,53.0
312300,53.0
313200,53.0
314100,53.0
315000,1522.7245530051346
315900,2523.2967111285593
316800,540.2967111285595
317700,620.2967111285595
318600,621.8331472990969
319500,423.2228753081299
320400,455.4675187453753
321300,592.4675187453753
322200,463.4675187453753
323100,804.5364361705374
324000,185.53643617053743
324900,273.5364361705374
325800,267.75535656275457
326700,269.68643913759246
327600,317.68643913759246
328500,406.2210799121443
329400,535.2210799121443
330300,504.0021595199272
331200,2575.7380041968236
332100,507.07779073634237
333000,472.07779073634237
333900,367.4675187453753
334800,316.4675187453753
335700,331.4675187453753
336600,538.0777907363424
337500,2382.0506438533744
338400,2262.440371862407
339300,2468.931082574838
340200,2456.931082574838
341100,437.9310825748379
342000,125.0
342900,125.0
343800,125.0
344700,125.0
345600,53.0
346500,53.0
347400,53.0
348300,53.0
349200,53.0
350100,53.0
351000,53.0
351900,53.0
352800,53.0
353700,53.0
354600,53.0
355500,53.0
356400,53.0
357300,53.0
358200,53.0
359100,53.0
360000,53.0
360900,53.0
