time in s,power in W
0,57.0
900,57.0
1800,242.6941779236631
2700,242.6941779236631
3600,212.87566025293603
4500,57.0
5400,170.74439875821326
6300,242.6941779236631
7200,57.0
8100,212.87566025293603
9000,212.87566025293603
9900,170.74439875821326
10800,57.0
11700,242.6941779236631
12600,212.87566025293603
13500,57.0
14400,170.74439875821326
15300,170.74439875821326
16200,212.87566025293603
17100,212.87566025293603
18000,57.0
18900,57.0
19800,57.0
20700,326.6200590111493
21600,57.0
22500,57.0
23400,57.0
24300,242.6941779236631
25200,242.6941779236631
26100,170.74439875821326
27000,57.0
27900,57.0
28800,57.0
29700,57.0
30600,170.74439875821326
31500,242.6941779236631
32400,57.0
33300,212.87566025293603
34200,57.0
35100,356.4385766818764
36000,242.6941779236631
36900,57.0
37800,57.0
38700,170.74439875821326
39600,242.6941779236631
40500,398.5698381765991
41400,212.87566025293603
42300,57.0
43200,170.74439875821326
44100,212.87566025293603
45000,212.87566025293603
45900,57.0
46800,57.0
47700,57.0
48600,170.74439875821326
49500,57.0
50400,242.6941779236631
51300,117.0
52200,536.6200590111494
53100,217.0
54000,169.0
54900,326.6941779236631
55800,242.74439875821326
56700,284.87566025293603
57600,284.87566025293603
58500,131.64328123748243
59400,352.3374591611455
60300,280.3876799956957
61200,178.64328123748243
62100,452.9945448991362
63000,152.0
63900,436.2633402486317
64800,250.64328123748243
65700,118.64328123748241
66600,364.3374591611455
67500,319.87566025293603
68400,2674.813813026418
69300,3015.808357925554
70200,2764.813813026418
71100,2714.813813026418
72000,612.4385766818764
72900,313.0
73800,5171.0482496601835
74700,3004.689473279354
75600,2995.689473279354
76500,2839.813813026418
77400,465.44945639363505
78300,647.3992355590849
79200,547.3992355590849
80100,349.7050576354218
81000,267.0
81900,2479.480132807739
82800,392.74439875821326
83700,452.6941779236631
84600,324.0
85500,425.74439875821326
86400,57.0
87300,57.0
88200,204.28612270076076
89100,57.0
90000,57.0
90900,275.3577246931883
91800,275.3577246931883
92700,204.28612270076076
93600,57.0
94500,57.0
95400,57.0
96300,171.71849180326072
97200,275.3577246931883
98100,275.3577246931883
99000,57.0
99900,57.0
100800,171.71849180326072
101700,57.0
102600,275.3577246931883
103500,275.3577246931883
104400,57.0
105300,57.0
106200,57.0
107100,57.0
108000,275.3577246931883
108900,390.076216496449
109800,57.0
110700,57.0
111600,57.0
112500,57.0
113400,491.64384739394904
114300,275.3577246931883
115200,1166.9904461321332
116100,57.0
117000,171.71849180326072
117900,275.3577246931883
118800,275.3577246931883
119700,1226.9904461321332
120600,324.28612270076076
121500,337.0
122400,335.3577246931883
123300,335.3577246931883
124200,359.28612270076076
125100,231.71849180326072
126000,240.71849180326072
126900,344.3577246931883
127800,57.0
128700,57.0
129600,171.71849180326072
130500,57.0
131400,57.0
132300,204.28612270076076
133200,57.0
134100,57.0
135000,57.0
135900,204.28612270076076
136800,171.71849180326072
137700,390.076216496449
138600,57.0
139500,57.0
140400,204.28612270076076
141300,57.0
142200,390.076216496449
143100,57.0
144000,204.28612270076076
144900,204.28612270076076
145800,57.0
146700,57.0
147600,171.71849180326072
148500,57.0
149400,275.3577246931883
150300,57.0
151200,57.0
152100,57.0
153000,2137.7046497934766
153900,2651.2642829127344
154800,2372.9065582195462
155700,2384.9065582195462
156600,2532.192680920307
157500,446.64384739394904
158400,299.3577246931883
159300,81.0
160200,102.0
161100,327.7184918032607
162000,2810.576324682244
162900,2914.2155575721713
163800,81.0
164700,2267.483291719953
165600,246.77864192647607
166500,297.85024391890363
167400,297.85024391890363
168300,258.94722779573414
169200,520.9518422997555
170100,466.2333504964949
171000,597.3049524889225
171900,2783.22215868371
172800,57.0
173700,263.0256403887645
174600,263.0256403887645
175500,57.0
176400,186.92620775518168
177300,57.0
178200,57.0
179100,239.66793866159375
180000,57.0
180900,57.0
181800,263.0256403887645
182700,392.95184814394617
183600,239.66793866159375
184500,239.66793866159375
185400,57.0
186300,57.0
187200,57.0
188100,186.92620775518168
189000,445.69357905035827
189900,57.0
190800,57.0
191700,57.0
192600,263.0256403887645
193500,263.0256403887645
194400,57.0
195300,57.0
196200,57.0
197100,186.92620775518168
198000,57.0
198900,85.76236614302414
199800,2331.2206096074065
200700,303.7880065317886
201600,590.3565125597995
202500,553.5941464167754
203400,241.0
204300,263.0256403887645
205200,263.0256403887645
206100,57.0
207000,57.0
207900,57.0
208800,186.92620775518168
209700,57.0
210600,239.66793866159375
211500,239.66793866159375
212400,392.95184814394617
213300,157.0
214200,169.0
215100,351.6679386615938
216000,2580.9255127543256
216900,5151.556516414617
217800,93.76236614302414
218700,2735.137973175729
219600,2677.211765420547
220500,2811.1173379391166
221400,3029.142978327881
222300,306.9262077551817
223200,121.0
224100,109.0
225000,97.0
225900,217.0
226800,399.6679386615938
227700,509.6679386615938
228600,524.9518481439461
229500,507.0256403887645
230400,201.0
231300,281.0
232200,161.0
233100,249.0
234000,367.0256403887645
234900,2557.126182125976
235800,141.0
236700,239.0
237600,230.0
238500,436.0256403887645
239400,705.9518481439461
240300,492.6679386615938
241200,492.6679386615938
242100,2792.449399277523
243000,3046.4750396662876
243900,2883.1173379391166
244800,3173.0435456942982
245700,361.0
246600,372.84973112470533
247500,761.5433101750637
248400,515.517669786299
249300,362.775938879887
250200,2753.299130402228
251100,2768.449399277523
252000,2808.449399277523
252900,2881.1173379391166
253800,172.0
254700,318.9262077551817
255600,395.0256403887645
256500,2946.4750396662876
257400,2660.449399277523
258300,2883.1173379391166
259200,57.0
260100,57.0
261000,57.0
261900,170.45143182380704
262800,57.0
263700,243.99212419822356
264600,57.0
265500,217.55760565995283
266400,57.0
267300,57.0
268200,57.0
269100,243.99212419822356
