time in s,power in W
0,59.0
900,59.0
1800,59.0
2700,59.0
3600,59.0
4500,161.37381741571585
5400,59.0
6300,231.8452399390475
7200,59.0
8100,244.5573178587782
9000,59.0
9900,59.0
10800,161.37381741571585
11700,231.8452399390475
12600,68.0
13500,262.66556969519183
14400,357.66556969519183
15300,468.22288755397
16200,446.5108096342393
17100,231.8452399390475
18000,59.0
18900,59.0
19800,59.0
20700,59.0
21600,161.37381741571585
22500,59.0
23400,236.6655696951918
24300,59.0
25200,376.9933981950189
26100,324.619580779303
27000,231.8452399390475
27900,244.5573178587782
28800,1323.143758666771
29700,1465.143758666771
30600,2114.0
31500,303.8452399390475
32400,506.5108096342393
33300,1581.840435172937
34200,1869.3977530317152
35100,467.66556969519183
36000,435.66556969519183
36900,3023.645712990051
37800,322.66556969519183
38700,274.66556969519183
39600,377.0393871109077
40500,357.66556969519183
41400,2993.825383233907
42300,3126.5374611536377
43200,2238.0
44100,309.37381741571585
45000,195.0
45900,255.0
46800,267.95401108411124
47700,403.7992510231587
48600,483.7992510231587
49500,728.5113289428893
50400,762.9540110841112
51300,164.95401108411122
52200,267.3278284998271
53100,2290.327828499827
54000,2186.0
54900,315.8452399390475
55800,131.0
56700,538.9311352744941
57600,191.0
58500,131.0
59400,480.8452399390475
60300,626.0
61200,59.0
62100,289.29436603592774
63000,215.73704817714955
63900,2226.0
64800,2329.327828499827
65700,243.95401108411122
66600,535.7992510231587
67500,323.95401108411124
68400,251.0
69300,449.5113289428894
70200,380.95401108411124
71100,638.9540110841112
72000,231.8452399390475
72900,59.0
73800,161.37381741571585
74700,59.0
75600,264.7992510231587
76500,599.7763752135415
77400,59.0
78300,59.0
79200,59.0
80100,59.0
81000,59.0
81900,257.5113289428894
82800,59.0
83700,334.2190573547634
84600,59.0
85500,244.5573178587782
86400,59.0
87300,59.0
88200,59.0
89100,59.0
90000,261.5805771554883
90900,59.0
91800,59.0
92700,270.15308180485135
93600,163.4734255710929
94500,261.5805771554883
95400,59.0
96300,59.0
97200,163.4734255710929
98100,270.15308180485135
99000,472.73365896033965
99900,59.0
100800,59.0
101700,59.0
102600,59.0
103500,59.0
104400,163.4734255710929
105300,59.0
106200,270.15308180485135
107100,59.0
108000,59.0
108900,59.0
109800,59.0
110700,270.15308180485135
111600,59.0
112500,163.4734255710929
113400,163.4734255710929
114300,261.5805771554883
115200,59.0
116100,59.0
117000,163.4734255710929
117900,374.6265073759442
118800,270.15308180485135
119700,261.5805771554883
120600,163.4734255710929
121500,59.0
122400,59.0
123300,59.0
124200,374.6265073759442
125100,366.0540027265812
126000,59.0
126900,59.0
127800,270.15308180485135
128700,472.73365896033965
129600,163.4734255710929
130500,59.0
131400,59.0
132300,163.4734255710929
133200,163.4734255710929
134100,270.15308180485135
135000,59.0
135900,59.0
136800,163.4734255710929
137700,261.5805771554883
138600,59.0
139500,374.6265073759442
140400,282.15308180485135
141300,80.02384033338468
142200,80.02384033338468
143100,208.49726590447756
144000,261.5805771554883
144900,270.15308180485135
145800,59.0
146700,59.0
147600,59.0
148500,59.0
149400,270.15308180485135
150300,163.4734255710929
151200,59.0
152100,59.0
153000,59.0
153900,261.5805771554883
154800,270.15308180485135
155700,163.4734255710929
156600,59.0
157500,59.0
158400,59.0
159300,374.6265073759442
160200,59.0
161100,59.0
162000,59.0
162900,59.0
163800,59.0
164700,59.0
165600,261.5805771554883
166500,270.15308180485135
167400,270.15308180485135
168300,163.4734255710929
169200,59.0
170100,59.0
171000,59.0
171900,270.15308180485135
172800,59.0
173700,59.0
174600,231.87779088320875
175500,59.0
176400,59.0
177300,59.0
178200,178.48879757128321
179100,231.87779088320875
180000,59.0
180900,247.79281402063663
181800,247.79281402063663
182700,178.48879757128321
183600,231.87779088320875
184500,59.0
185400,59.0
186300,59.0
187200,59.0
188100,247.79281402063663
189000,59.0
189900,231.87779088320875
190800,59.0
191700,178.48879757128321
192600,59.0
193500,247.79281402063663
194400,604.6706049038454
195300,2257.488797571283
196200,163.0
197100,2338.7656107107928
198000,165.5213911962716
198900,2714.132199165285
199800,474.31420521690825
200700,496.7928140206366
201600,145.5213911962716
202500,640.5213911962716
203400,205.0101887675548
204300,258.39918207948034
205200,268.7928140206366
206100,256.7928140206366
207000,2407.0239791220056
207900,393.2685571787675
208800,231.87779088320875
209700,59.0
210600,59.0
211500,178.48879757128321
212400,178.48879757128321
213300,247.79281402063663
214200,59.0
215100,59.0
216000,59.0
216900,59.0
217800,59.0
218700,247.79281402063663
219600,247.79281402063663
220500,178.48879757128321
221400,231.87779088320875
222300,59.0
223200,59.0
224100,178.48879757128321
225000,247.79281402063663
225900,59.0
226800,231.87779088320875
227700,59.0
228600,59.0
229500,178.48879757128321
230400,178.48879757128321
231300,59.0
232200,59.0
233100,59.0
234000,420.6706049038454
234900,59.0
235800,59.0
236700,59.0
237600,488.5725736281209
238500,2668.4503645113296
239400,443.77975960748427
240300,468.77975960748427
241200,494.7899483750391
242100,576.0939648243925
243000,666.2899236484091
243900,493.4121327652002
244800,643.8907415689287
245700,1229.862148692576
246600,685.5765743767568
247500,2788.971755707601
248400,2295.3011508037557
249300,392.30115080375583
250200,1475.0322093635582
251100,1650.447207774356
252000,131.0
252900,131.0
253800,131.0
254700,303.8777908832087
255600,178.48879757128321
256500,247.79281402063663
257400,247.79281402063663
258300,59.0
259200,59.0
260100,59.0
261000,175.95343572762476
261900,59.0
262800,398.8042102806936
263700,59.0
264600,59.0
265500,175.95343572762476
266400,59.0
267300,59.0
268200,223.43177570954398
269100,398.8042102806936
270000,59.0
270900,59.0
271800,175.95343572762476
272700,59.0
273600,395.431775709544
274500,636.6837487449345
275400,304.8795384642409
276300,261.8329741918657
277200,59.0
278100,59.0
279000,398.8042102806936
279900,223.43177570954398
280800,59.0
281700,59.0
282600,59.0
283500,223.43177570954398
284400,398.8042102806936
285300,59.0
286200,59.0
287100,59.0
288000,59.0
288900,59.0
289800,59.0
290700,398.8042102806936
291600,59.0
292500,59.0
293400,175.95343572762476
294300,59.0
295200,59.0
296100,234.3724345711496
297000,175.95343572762476
297900,175.95343572762476
298800,59.0
299700,59.0
300600,234.3724345711496
301500,59.0
302400,223.43177570954398
303300,59.0
304200,59.0
305100,59.0
306000,175.95343572762476
306900,59.0
307800,59.0
308700,59.0
309600,175.95343572762476
310500,398.8042102806936
311400,223.43177570954398
312300,122.87953846424094
313200,119.0
314100,244.95343572762476
315000,343.3724345711496
315900,178.0
316800,142.0
317700,429.95343572762476
318600,2580.431775709544
319500,508.3724345711496
320400,223.0
321300,295.0
322200,564.3852114371688
323100,564.3852114371688
324000,406.3724345711496
324900,281.0
325800,206.0
326700,316.0
327600,548.863304064482
328500,352.3113141737849
329400,289.8329741918657
330300,290.6937152810127
331200,364.6937152810127
332100,2631.6275157613795
333000,671.5663953640149
333900,554.0880553820957
334800,571.134619654471
335700,578.134619654471
336600,482.25508119023
337500,643.2550811902299
338400,1015.0592914709237
339300,687.686856899774
340200,377.13461965447095
341100,2432.134619654471
342000,2699.0880553820957
342900,662.5070542256205
343800,523.2550811902299
344700,483.25508119023
345600,59.0
346500,163.0
347400,2284.0
348300,131.0
349200,131.0
350100,131.0
351000,353.82794388334474
351900,353.82794388334474
352800,131.0
353700,131.0
354600,59.0
355500,59.0
356400,413.1939805221718
357300,413.1939805221718
358200,258.2346284143064
359100,59.0
360000,59.0
360900,59.0
361800,281.82794388334474
362700,190.36603663882704
363600,59.0
364500,59.0
365400,59.0
366300,190.36603663882704
367200,258.2346284143064
368100,59.0
369000,59.0
369900,59.0
370800,190.36603663882704
371700,381.73320792496156
372600,59.0
373500,59.0
374400,59.0
375300,59.0
376200,481.0625722976512
377100,281.82794388334474
378000,59.0
378900,59.0
379800,59.0
380700,413.1939805221718
381600,190.36603663882704
382500,59.0
383400,59.0
384300,389.60066505313347
385200,59.0
386100,59.0
387000,59.0
387900,190.36603663882704
388800,59.0
389700,481.0625722976512
390600,281.82794388334474
391500,59.0
392400,59.0
393300,59.0
394200,258.2346284143064
395100,59.0
396000,413.1939805221718
396900,204.49857951065513
397800,2247.498579510655
398700,558.7332079249616
399600,382.5446519959329
400500,507.8711753899328
401400,508.3265233939999
402300,204.49857951065513
403200,507.8646161494822
404100,385.2346284143064
405000,659.4985795106552
405900,426.21360802046064
406800,298.8646161494822
407700,321.73320792496156
408600,451.82794388334474
409500,169.0
410400,304.0
411300,304.0
412200,576.7332079249616
413100,2760.692560032827
414000,2114.0
414900,131.0
415800,131.0
416700,131.0
417600,475.0992445637886
418500,144.49857951065513
419400,413.82794388334474
420300,482.82794388334474
421200,188.0
422100,286.62081500629586
423000,372.62081500629586
423900,503.9868516451229
424800,312.62081500629586
425700,695.4487588896405
426600,281.82794388334474
427500,59.0
428400,258.2346284143064
429300,348.9868516451229
430200,217.62081500629583
431100,440.44875888964054
432000,59.0
432900,139.0
433800,1494.4008222604116
434700,1178.2682616918846
435600,1210.2682616918846
436500,165.25573847822528
437400,59.0
438300,59.0
439200,492.6652910118569
440100,59.0
441000,165.25573847822528
441900,59.0
442800,59.0
443700,275.13256056852697
444600,165.25573847822528
445500,276.5327304433299
446400,276.5327304433299
447300,59.0
448200,165.25573847822528
449100,59.0
450000,59.0
450900,382.78846892155514
451800,381.38829904675225
452700,59.0
453600,59.0
454500,165.25573847822528
455400,165.25573847822528
456300,1038.2682616918846
457200,2373.8315492015827
458100,59.0
459000,59.0
459900,59.0
460800,276.5327304433299
461700,131.0
462600,285.2557384782253
463500,476.13256056852697
464400,323.248172514683
465300,687.0292965268202
466200,417.4965660834903
467100,417.4965660834903
468000,624.3809541373342
468900,365.4965660834903
469800,357.4965660834903
470700,515.0292965268202
471600,2412.4965660834905
472500,2616.3809541373344
473400,131.0
474300,131.0
475200,131.0
476100,237.25573847822528
477000,453.38829904675225
477900,131.0
478800,348.5327304433299
479700,59.0
480600,59.0
481500,59.0
482400,165.25573847822528
483300,492.6652910118569
484200,276.5327304433299
485100,59.0
486000,165.25573847822528
486900,59.0
487800,275.13256056852697
488700,276.5327304433299
489600,276.5327304433299
490500,59.0
491400,59.0
492300,59.0
493200,275.13256056852697
494100,59.0
495000,165.25573847822528
495900,59.0
496800,59.0
497700,59.0
498600,381.38829904675225
499500,59.0
500400,276.5327304433299
501300,276.5327304433299
502200,165.25573847822528
503100,275.13256056852697
504000,59.0
504900,59.0
505800,165.25573847822528
506700,276.5327304433299
507600,275.13256056852697
508500,59.0
509400,59.0
510300,276.5327304433299
511200,276.5327304433299
512100,275.13256056852697
513000,165.25573847822528
513900,59.0
514800,59.0
515700,276.5327304433299
516600,492.6652910118569
517500,165.25573847822528
518400,59.0
519300,59.0
520200,59.0
521100,59.0
522000,255.5433986996228
522900,59.0
523800,219.86354002885136
524700,59.0
525600,154.36733642816301
526500,59.0
527400,59.0
528300,59.0
529200,350.9107351277858
530100,219.86354002885136
531000,59.0
531900,59.0
532800,59.0
533700,154.36733642816301
534600,219.86354002885136
535500,219.86354002885136
536400,59.0
537300,59.0
538200,350.9107351277858
539100,154.36733642816301
540000,59.0
540900,59.0
541800,59.0
542700,154.36733642816301
543600,219.86354002885136
544500,59.0
545400,255.5433986996228
546300,59.0
547200,59.0
548100,59.0
549000,154.36733642816301
549900,255.5433986996228
550800,219.86354002885136
551700,219.86354002885136
552600,119.0
553500,128.0
554400,288.8635400288514
555300,592.7742751566373
556200,298.367336428163
557100,191.0
558000,191.0
558900,286.367336428163
559800,226.36733642816301
560700,71.0
561600,278.6421764650438
562500,2393.642176465044
563400,571.5057164938952
564300,386.0095128932068
565200,549.1855751646666
566100,290.6421764650438
567000,131.0
567900,448.5057164938952
568800,536.6421764650438
569700,856.1270763888083
570600,280.1270763888083
571500,399.49441281697136
572400,339.49441281697136
573300,528.1855751646666
574200,2595.5057164938953
575100,531.5057164938952
576000,310.6421764650438
576900,358.6421764650438
577800,418.6421764650438
578700,722.5529115928296
579600,442.6421764650438
580500,407.8635400288514
581400,211.0
582300,211.0
583200,2254.0
584100,2274.8635400288513
585000,387.23087645701435
585900,131.0
586800,131.0
587700,327.5433986996228
588600,226.36733642816301
589500,468.8635400288514
590400,786.8635400288514
591300,59.0
592200,59.0
593100,59.0
594000,563.4412095430968
594900,139.0
595800,179.0
596700,379.8635400288514
597600,2635.4069387284744
598500,2278.0
599400,325.0
600300,288.4848999237645
601200,383.85223635192756
602100,308.4848999237645
603000,485.0282986233873
603900,348.4848999237645
604800,59.0
605700,59.0
606600,59.0
607500,249.78674654380487
608400,59.0
609300,59.0
610200,59.0
611100,249.78674654380487
612000,249.78674654380487
612900,337.9017072570127
613800,59.0
614700,59.0
615600,59.0
616500,349.62776290590034
617400,59.0
618300,59.0
619200,59.0
620100,238.06069089491717
621000,59.0
621900,59.0
622800,349.62776290590034
623700,59.0
624600,59.0
625500,238.06069089491717
626400,158.8410163620955
627300,59.0
628200,249.78674654380487
629100,249.78674654380487
630000,238.06069089491717
630900,158.8410163620955
631800,59.0
632700,72.96321118674133
633600,132.96321118674132
634500,2705.137018941063
635400,408.7780611241485
636300,222.97383357531166
637200,427.9977356569701
638100,236.937044762053
639000,59.0
639900,59.0
640800,59.0
641700,238.06069089491717
642600,249.78674654380487
643500,249.78674654380487
644400,59.0
645300,59.0
646200,158.8410163620955
647100,59.0
648000,249.78674654380487
648900,249.78674654380487
649800,59.0
650700,59.0
651600,238.06069089491717
652500,249.78674654380487
653400,59.0
654300,59.0
655200,158.8410163620955
656100,238.06069089491717
657000,249.78674654380487
657900,249.78674654380487
