time in s,power in W
0,379.0
900,379.0
1800,656.9417806302793
2700,379.0
3600,379.0
4500,966.1893920279032
5400,847.5309501263637
6300,549.4639126009537
7200,379.0
8100,671.4678432538343
9000,946.457321057227
9900,847.5309501263637
10800,549.4639126009537
11700,379.0
12600,568.624470816399
13500,866.6915083418091
14400,947.028833812458
15300,391.0
16200,567.0
17100,2974.43254193352
18000,863.9104099628454
18900,942.7075933456971
19800,961.5087545647217
20700,2981.723448399506
21600,1533.7489764837985
22500,1247.3024791219068
23400,1570.820011123832
24300,5151.99528093895
25200,7797.662898674169
26100,8236.334492724785
27000,4337.203484430325
27900,4078.739571829372
28800,6150.571754292901
29700,4244.639919217974
30600,3415.738253402962
31500,6047.813186677642
32400,1664.4158302379872
33300,4426.040301054386
34200,4204.193414908559
35100,4168.806916619935
36000,4197.591763610048
36900,12277.889676662518
37800,3902.658463541694
38700,5220.890114296348
39600,4619.040391419878
40500,4757.871013817938
41400,5510.916167371565
42300,1582.4547662951377
43200,1533.3877287697278
44100,6634.712519965277
45000,4166.331729893622
45900,4141.691174073335
46800,3861.1120835096604
47700,1119.5001465478626
48600,1528.4761121870804
49500,3288.440810866766
50400,3567.197583525346
51300,3801.2662126338637
52200,4001.6104485858345
53100,6052.074361186788
54000,6595.291738047383
54900,3745.0267598295723
55800,6059.857195196837
56700,8984.32110779779
57600,7344.273029872529
58500,6839.311025797657
59400,9361.573939383863
60300,8321.416884911825
61200,3558.9236008761072
62100,7867.044478050244
63000,3571.953689276762
63900,4045.712767213913
64800,6852.035905827507
65700,9031.57305848294
66600,9303.296754271394
67500,11598.563669013278
68400,7039.246487753145
69300,5615.146710597055
70200,7492.363034144377
71100,7187.631192514099
72000,4380.251624867637
72900,7294.388416403523
73800,2883.5161194343905
74700,8924.601431575724
75600,8543.207217191135
76500,10847.325502975242
77400,10663.292534463813
78300,7333.24543258023
79200,9322.563606290629
80100,5585.528610932661
81000,7217.974824882025
81900,5589.618273964648
82800,8836.71306743628
83700,8624.245224182445
84600,4161.500372395664
85500,4037.486416967292
86400,379.0
87300,583.20790687758
88200,652.7160066345836
89100,725.3414325404626
90000,555.287762539147
90900,653.6821145323357
91800,656.7988809212918
92700,652.7160066345836
93600,725.3414325404626
94500,655.8333327834589
95400,694.1365442880239
96300,549.0536700013156
97200,722.0033295561841
98100,379.0
99000,729.4243068271709
99900,940.428210106361
100800,732.1374289420728
101700,379.0
102600,728.2374220940154
103500,829.9698770714828
104400,479.54557024431193
105300,652.7160066345836
106200,554.662336633268
107100,2803.2374220940155
108000,1026.1791382577444
108900,936.5506937267243
109800,963.8810202720576
110700,1454.3230196874688
111600,4163.911410982162
112500,3787.089243250701
113400,4227.729305790527
114300,4352.306593782456
115200,1140.6584030084646
116100,1258.760824765906
117000,3459.0798849449725
117900,3593.5425289017253
118800,1009.2729262447538
119700,1104.5200085154665
120600,1130.3247773259013
121500,3229.241903039193
122400,1015.5954529484626
123300,1751.1859887424378
124200,2110.2291239065316
125100,888.1902142893395
126000,1055.3414325404626
126900,952.8333327834589
127800,2762.0826438583736
128700,1290.1711673405516
129600,936.9606788076038
130500,987.7610381319396
131400,2965.021242420374
132300,3127.1472070732093
133200,3190.9038227067067
134100,2767.345496519886
135000,5807.337580079682
135900,5181.443745146122
136800,4169.790437781803
137700,6808.963911664075
138600,7249.448123374596
139500,2499.224994700698
140400,5331.3379805022105
141300,4240.8212252215135
142200,6925.236518625723
143100,10873.50537148591
144000,10299.875961630758
144900,8542.875961630758
145800,4707.196121524614
146700,4760.862045019618
147600,4638.86572231038
148500,2670.9212099045944
149400,3446.7238918705816
150300,4464.44503725058
151200,4842.327528773585
152100,7298.104489167342
153000,7037.562105617053
153900,7121.28420514798
154800,4828.340893774437
155700,1665.4291133417105
156600,4787.7890026866835
157500,3000.690422427667
158400,4288.929181135457
159300,3977.601386195428
160200,3183.4357449333324
161100,3846.231065003414
162000,2080.514597951532
162900,2377.8309913005955
163800,2483.3310532745236
164700,2296.8201060827396
165600,5110.532938867625
166500,10873.081227288714
167400,8623.579959680497
168300,7592.128120326824
169200,6997.726854207623
170100,1924.0729496031327
171000,2040.0900365197185
171900,1650.8140099700906
172800,379.0
173700,1547.8784566793365
174600,4631.097291702847
175500,5482.958314009631
176400,5285.7377982104235
177300,3591.089099547876
178200,379.0
179100,564.2205157992074
180000,561.8583844148598
180900,767.9027203629447
181800,881.6655337474624
182700,499.04644437548893
183600,379.0
184500,379.0
185400,953.0402494756557
186300,681.9878154768452
187200,681.9878154768452
188100,492.76281338451776
189000,584.9613492615885
189900,584.9613492615885
190800,747.1618869005637
191700,1226.8670184192201
192600,755.7542581735096
193500,753.8572230202383
194400,584.8958737586498
195300,561.9413711013563
196200,886.5495804826108
197100,3173.06022490024
198000,1458.5257799036144
198900,9478.14733430017
199800,6605.642478928195
200700,4422.818555187298
201600,8168.315963045552
202500,6944.295223122839
203400,4164.7469196526945
204300,6384.768805642529
205200,6767.875584434519
206100,4865.369822969929
207000,3732.3483585611443
207900,6018.2897296625
208800,4036.8102421239514
209700,4879.8212801329155
210600,2322.7679678546097
211500,2300.0793108628354
