time in s,power in W
0,54.0
900,54.0
1800,54.0
2700,54.0
3600,54.0
4500,54.0
5400,54.0
6300,54.0
7200,54.0
8100,54.0
9000,54.0
9900,54.0
10800,54.0
11700,54.0
12600,54.0
13500,54.0
14400,54.0
15300,54.0
16200,54.0
17100,54.0
18000,54.0
18900,54.0
19800,54.0
20700,54.0
21600,54.0
22500,54.0
23400,54.0
24300,54.0
25200,54.0
26100,54.0
27000,54.0
27900,54.0
28800,66.63643840484079
29700,54.0
30600,54.0
31500,54.0
32400,54.0
33300,54.0
34200,54.0
35100,54.0
36000,54.0
36900,54.0
37800,54.0
38700,54.0
39600,54.0
40500,54.0
41400,54.0
42300,54.0
43200,54.0
44100,54.0
45000,54.0
45900,54.0
46800,54.0
47700,54.0
48600,54.0
49500,54.0
50400,54.0
51300,54.0
52200,54.0
53100,54.0
54000,54.0
54900,66.63643840484079
55800,2109.0
56700,2109.0
57600,138.6364384048408
58500,262.63643840484076
59400,300.63643840484076
60300,320.63643840484076
61200,300.63643840484076
62100,2754.8589706491507
63000,427.0
63900,178.6364384048408
64800,2353.6364384048406
65700,2425.6364384048406
66600,476.0384968245038
67500,548.2784185234358
68400,1731.2226259570245
69300,1581.2226259570245
70200,424.2784185234358
71100,617.239921698932
72000,947.8763601037728
72900,332.87636010377275
73800,2845.710845776925
74700,260.63643840484076
75600,261.40205841966304
76500,393.64198011859503
77400,406.2784185234358
78300,309.0384968245038
79200,2404.8098334357587
80100,2372.8098334357587
81000,347.17339503091785
81900,590.0371424007403
82800,236.17339503091785
83700,126.0
84600,126.0
85500,126.0
86400,54.0
87300,54.0
88200,54.0
89100,54.0
90000,54.0
90900,54.0
91800,54.0
92700,54.0
93600,54.0
94500,54.0
95400,54.0
96300,54.0
97200,54.0
98100,54.0
99000,54.0
99900,54.0
100800,54.0
101700,54.0
102600,54.0
103500,54.0
104400,54.0
105300,54.0
106200,54.0
107100,54.0
108000,54.0
108900,54.0
109800,54.0
110700,54.0
111600,434.7637950065215
112500,449.88755284116536
113400,549.8875528411654
114300,432.55665298826955
115200,332.55665298826955
116100,2236.894307327198
117000,54.0
117900,54.0
118800,54.0
119700,448.69792665968174
120600,448.69792665968174
121500,2751.9013068513227
122400,418.1817424951093
123300,418.1817424951093
124200,318.4546576875396
125100,2361.4546576875396
126000,442.26503150605606
126900,442.26503150605606
127800,554.2650315060561
128700,539.1412736714121
129600,308.0
130500,251.12375783464384
131400,291.1237578346438
132300,264.93413165316025
133200,3265.6037157354967
134100,1342.6037157354965
135000,477.26503150605606
135900,428.4546576875396
136800,440.4546576875396
137700,698.5706133960923
138600,445.0867975606648
139500,519.963039726021
140400,452.3592246806948
141300,381.2432689721421
142200,381.2432689721421
143100,491.2432689721421
144000,386.36702680678593
144900,2292.0180651618416
145800,2864.5704069984267
146700,532.5566529882695
147600,479.53745862608605
148500,596.8683584789818
149400,475.1412736714122
150300,546.8470840174682
151200,2721.52993817473
152100,269.51618416457245
153000,269.51618416457245
153900,269.51618416457245
154800,164.0
155700,145.70581034605604
156600,195.70581034605604
157500,244.6399419992163
158400,1298.9786262286566
159300,3319.9786262286566
160200,384.93413165316025
161100,550.1817424951093
162000,550.1817424951093
162900,581.8875528411654
163800,520.1604680335956
164700,400.16046803359563
165600,400.16046803359563
166500,445.0367101989518
167400,2496.330899852896
168300,309.8103738185164
169200,398.8470840174682
170100,1506.1857682469088
171000,1494.1857682469088
171900,462.70581034605607
172800,54.0
173700,54.0
174600,54.0
175500,54.0
176400,54.0
177300,54.0
178200,54.0
179100,54.0
180000,54.0
180900,54.0
181800,54.0
182700,54.0
183600,54.0
184500,54.0
185400,54.0
186300,54.0
187200,54.0
188100,54.0
189000,54.0
189900,54.0
190800,54.0
191700,54.0
192600,54.0
193500,54.0
194400,54.0
195300,155.54863615847862
196200,300.1221954274352
197100,353.73953479363786
198000,2371.51356422519
198900,526.764457904116
199800,466.3130940625945
200700,2533.3130940625942
201600,2569.060967564833
202500,560.3130940625945
203400,126.0
204300,126.0
205200,126.0
206100,126.0
207000,126.0
207900,303.0
208800,54.0
209700,54.0
210600,54.0
211500,54.0
212400,54.0
213300,54.0
214200,54.0
215100,54.0
216000,54.0
216900,54.0
217800,54.0
218700,54.0
219600,54.0
220500,54.0
221400,235.82858331183223
222300,247.82858331183223
223200,234.37432192519674
224100,184.54863615847862
225000,209.54863615847862
225900,2180.5486361584785
226800,126.0
227700,126.0
228600,126.0
229500,147.0
230400,256.54863615847864
231300,294.54863615847864
232200,386.4874082958763
233100,266.4874082958763
234000,447.51233140635435
234900,2363.7128015689495
235800,437.51233140635435
236700,355.5735592689566
237600,151.0
238500,332.5735592689566
239400,2315.5735592689566
240300,2464.7615096921345
241200,355.5735592689566
242100,402.5764568140707
243000,367.1250929725493
243900,436.06096756483294
244800,496.3130940625945
245700,630.3130940625945
246600,1328.5242506716888
247500,1293.527148216803
248400,715.3130940625945
249300,2629.1250929725493
250200,763.0609675648329
251100,666.0580700197188
252000,606.0580700197188
252900,473.48451075076224
253800,450.4874082958763
254700,560.4874082958763
255600,464.93877213739773
256500,2971.90193261268
257400,1076.7014624500848
258300,54.0
259200,54.0
260100,54.0
261000,54.0
261900,54.0
262800,54.0
263700,54.0
264600,54.0
265500,54.0
266400,54.0
267300,54.0
268200,54.0
