time in s,power in W
0,53.0
900,53.0
1800,53.0
2700,53.0
3600,53.0
4500,53.0
5400,53.0
6300,53.0
7200,53.0
8100,53.0
9000,53.0
9900,53.0
10800,53.0
11700,53.0
12600,53.0
13500,53.0
14400,53.0
15300,53.0
16200,53.0
17100,53.0
18000,53.0
18900,53.0
19800,53.0
20700,53.0
21600,53.0
22500,53.0
23400,251.32091193334045
24300,53.0
25200,53.0
26100,53.0
27000,53.0
27900,53.0
28800,53.0
29700,53.0
30600,53.0
31500,53.0
32400,53.0
33300,53.0
34200,53.0
35100,53.0
36000,160.0
36900,160.0
37800,208.0
38700,240.0
39600,240.0
40500,249.0
41400,240.0
42300,249.0
43200,289.0
44100,289.0
45000,349.0
45900,329.0
46800,257.0
47700,2284.0
48600,2215.0
49500,3333.2051501129345
50400,3373.2051501129345
51300,314.0
52200,426.0
53100,476.3209119333404
54000,249.0
54900,506.0
55800,3454.2051501129345
56700,3333.1696395120016
57600,53.0
58500,53.0
59400,53.0
60300,53.0
61200,53.0
62100,63.964489399067304
63000,331.2854013324078
63900,351.2854013324078
64800,214.0
65700,285.0
66600,1535.1840710103043
67500,3527.1840710103043
68400,406.0
69300,504.3209119333404
70200,436.3209119333404
71100,286.0
72000,503.0
72900,285.97331439524385
73800,445.97331439524385
74700,262.97331439524385
75600,242.97331439524388
76500,205.0
77400,133.0
78300,262.2721948613045
79200,322.2721948613045
80100,53.0
81000,53.0
81900,53.0
82800,53.0
83700,53.0
84600,251.32091193334045
85500,53.0
86400,53.0
87300,53.0
88200,53.0
89100,53.0
90000,53.0
90900,53.0
91800,53.0
92700,53.0
93600,53.0
94500,53.0
95400,53.0
96300,53.0
97200,53.0
98100,259.8378420905442
99000,259.8378420905442
99900,53.0
100800,53.0
101700,53.0
102600,259.8378420905442
103500,53.0
104400,53.0
105300,53.0
106200,53.0
107100,53.0
108000,53.0
108900,53.0
109800,125.90973360332093
110700,3202.487859711841
111600,180.90973360332094
112500,180.90973360332094
113400,188.0
114300,212.90973360332094
115200,212.90973360332094
116100,53.0
117000,259.8378420905442
117900,53.0
118800,53.0
119700,53.0
120600,53.0
121500,259.8378420905442
122400,259.8378420905442
123300,53.0
124200,53.0
125100,53.0
126000,259.8378420905442
126900,259.8378420905442
127800,53.0
128700,53.0
129600,53.0
130500,53.0
131400,65.90973360332093
132300,77.90973360332093
133200,65.0
134100,65.0
135000,53.0
135900,53.0
136800,53.0
137700,259.8378420905442
138600,53.0
139500,53.0
140400,53.0
141300,53.0
142200,53.0
143100,53.0
144000,53.0
144900,53.0
145800,53.0
146700,53.0
147600,53.0
148500,259.8378420905442
149400,53.0
150300,53.0
151200,53.0
152100,53.0
153000,53.0
153900,53.0
154800,53.0
155700,259.8378420905442
156600,53.0
157500,53.0
158400,53.0
159300,53.0
160200,2962.7402840179757
161100,454.8378420905442
162000,2165.762396707969
162900,249.27909374299605
163800,251.27909374299605
164700,199.27909374299605
165600,234.27909374299605
166500,305.3083388455044
167400,222.0
168300,150.0
169200,53.0
170100,53.0
171000,259.8378420905442
171900,53.0
172800,53.0
173700,53.0
174600,53.0
175500,53.0
176400,53.0
177300,53.0
178200,53.0
179100,262.4855232106927
180000,53.0
180900,53.0
181800,53.0
182700,262.4855232106927
183600,262.4855232106927
184500,53.0
185400,53.0
186300,53.0
187200,53.0
188100,53.0
189000,53.0
189900,53.0
190800,53.0
191700,53.0
192600,53.0
193500,53.0
194400,262.4855232106927
195300,262.4855232106927
196200,53.0
197100,53.0
198000,53.0
198900,262.4855232106927
199800,262.4855232106927
200700,53.0
201600,53.0
202500,53.0
203400,262.4855232106927
204300,322.4855232106927
205200,113.0
206100,122.0
207000,2201.0
207900,218.0
208800,125.0
209700,125.0
210600,125.0
211500,125.0
212400,125.0
213300,302.0
214200,620.0
215100,53.0
216000,53.0
216900,53.0
217800,53.0
218700,53.0
219600,262.4855232106927
220500,53.0
221400,53.0
222300,53.0
223200,53.0
224100,53.0
225000,53.0
225900,53.0
226800,53.0
227700,53.0
228600,53.0
229500,53.0
230400,53.0
231300,53.0
232200,53.0
233100,53.0
234000,53.0
234900,82.0
235800,82.0
236700,262.4855232106927
237600,53.0
238500,86.0
239400,146.0
240300,77.0
241200,132.0
242100,97.0
243000,2192.0
243900,5076.350136144587
244800,3093.3501361445874
245700,201.0
246600,201.0
247500,192.0
248400,449.4855232106927
249300,265.0
250200,217.0
251100,3129.3501361445874
252000,262.4855232106927
252900,262.4855232106927
253800,53.0
254700,53.0
255600,53.0
256500,53.0
257400,53.0
258300,53.0
259200,53.0
260100,53.0
261000,53.0
261900,53.0
262800,53.0
263700,218.33011785464925
264600,218.33011785464925
265500,53.0
266400,53.0
267300,53.0
268200,53.0
269100,53.0
270000,218.33011785464925
270900,218.33011785464925
271800,53.0
272700,53.0
273600,53.0
274500,53.0
275400,53.0
276300,53.0
277200,2564.991506562914
278100,2320.3301178546494
279000,184.0
279900,125.0
280800,125.0
281700,125.0
282600,125.0
283500,302.0
284400,125.0
285300,785.3301178546492
286200,218.33011785464925
287100,53.0
288000,53.0
288900,53.0
289800,218.33011785464925
290700,218.33011785464925
291600,53.0
292500,53.0
293400,53.0
294300,53.0
295200,73.0
296100,2257.0
297000,178.0
297900,232.0
298800,220.0
299700,2623.3216244175633
300600,310.33011785464925
301500,125.0
302400,337.0
303300,667.0
304200,208.0
305100,208.0
306000,180.0
306900,200.0
307800,240.0
308700,2572.991506562914
309600,220.0
310500,290.0
311400,483.33011785464925
312300,330.0
313200,2328.7917919899146
314100,2378.567280476282
315000,395.56728047628224
315900,125.0
316800,125.0
317700,125.0
318600,125.0
319500,467.33011785464925
320400,220.56728047628224
321300,820.5672804762822
322200,97.0
323100,85.0
324000,86.0
324900,100.0
325800,117.0
326700,282.33011785464925
327600,2606.3216244175633
328500,119.66455813805524
329400,2207.6645581380553
330300,2187.6645581380553
331200,224.66455813805524
332100,213.0
333000,236.66455813805524
333900,2585.656064700969
334800,283.6645581380552
335700,263.6645581380552
336600,429.0
337500,350.33011785464925
338400,2675.3216244175633
339300,4492.991506562914
340200,217.0
341100,172.0
342000,172.0
342900,137.0
343800,237.0
344700,304.0
345600,53.0
346500,53.0
347400,53.0
348300,53.0
349200,53.0
350100,214.1282004776903
351000,214.1282004776903
351900,53.0
352800,53.0
353700,53.0
354600,53.0
355500,53.0
356400,53.0
357300,53.0
358200,214.1282004776903
359100,214.1282004776903
360000,53.0
360900,53.0
361800,53.0
362700,53.0
363600,53.0
364500,53.0
365400,53.0
366300,53.0
367200,53.0
368100,53.0
369000,53.0
369900,53.0
370800,53.0
371700,77.0
372600,112.0
373500,132.0
374400,85.0
375300,53.0
376200,53.0
377100,53.0
378000,53.0
378900,214.1282004776903
379800,53.0
380700,53.0
381600,53.0
382500,53.0
383400,53.0
384300,53.0
385200,53.0
386100,214.1282004776903
387000,53.0
387900,53.0
388800,73.0
389700,53.0
390600,53.0
391500,53.0
392400,214.1282004776903
393300,53.0
394200,53.0
