time in s,power in W
0,55.0
900,55.0
1800,55.0
2700,55.0
3600,158.55956271422573
4500,158.55956271422573
5400,55.0
6300,55.0
7200,55.0
8100,158.55956271422573
9000,55.0
9900,55.0
10800,55.0
11700,55.0
12600,158.55956271422573
13500,55.0
14400,55.0
15300,55.0
16200,158.55956271422573
17100,55.0
18000,55.0
18900,55.0
19800,55.0
20700,55.0
21600,158.55956271422573
22500,55.0
23400,55.0
24300,55.0
25200,158.55956271422573
26100,55.0
27000,55.0
27900,55.0
28800,55.0
29700,158.55956271422573
30600,55.0
31500,55.0
32400,55.0
33300,55.0
34200,55.0
35100,158.55956271422573
36000,55.0
36900,55.0
37800,68.48352677763121
38700,1221.2171547591993
39600,1221.2171547591993
40500,100.48352677763121
41400,75.0
42300,242.49783720234953
43200,178.55956271422573
44100,213.55956271422573
45000,174.18034242542967
45900,208.66386920306087
46800,2643.6303176998135
47700,600.4583833308743
48600,396.89882061664855
49500,348.41529383901735
50400,408.41529383901735
51300,412.41529383901735
52200,491.97485655324306
53100,388.41529383901735
54000,328.41529383901735
54900,351.41529383901735
55800,445.97485655324306
56700,464.41529383901735
57600,452.41529383901735
58500,293.2349514135877
59400,370.7945141278134
60300,267.2349514135877
61200,252.23495141358768
62100,217.23495141358768
63000,290.7184781912189
63900,394.27804090544464
64800,2817.560442126488
65700,2652.3254907129003
66600,108.0
67500,303.55956271422576
68400,4418.960479798239
69300,1961.9940313014863
70200,168.0
71100,158.55956271422573
72000,55.0
72900,55.0
73800,55.0
74700,55.0
75600,55.0
76500,158.55956271422573
77400,55.0
78300,55.0
79200,55.0
80100,55.0
81000,158.55956271422573
81900,55.0
82800,55.0
83700,55.0
84600,158.55956271422573
85500,55.0
86400,55.0
87300,55.0
88200,219.74816349070713
89100,55.0
90000,55.0
90900,55.0
91800,219.74816349070713
92700,55.0
93600,55.0
94500,55.0
95400,454.83660035206424
96300,574.8366003520642
97200,2177.9851842000826
98100,390.08843686135714
99000,2117.9851842000826
99900,578.684968121429
100800,55.0
101700,55.0
102600,55.0
103500,55.0
104400,219.74816349070713
105300,55.0
106200,55.0
107100,55.0
108000,219.74816349070713
108900,219.74816349070713
109800,55.0
110700,55.0
111600,223.93680463072192
112500,420.68496812142905
113400,255.93680463072192
114300,415.9368046307219
115200,442.08843686135714
116100,55.0
117000,219.74816349070713
117900,55.0
118800,270.08843686135714
119700,1261.1773731177138
120600,1537.9255366084208
121500,606.8366003520642
122400,402.08843686135714
123300,382.08843686135714
124200,395.9368046307219
125100,500.68496812142905
126000,415.9368046307219
126900,395.9368046307219
127800,167.0
128700,180.84836776936478
129600,345.5965312600719
130500,200.84836776936478
131400,200.84836776936478
132300,227.0
133200,391.74816349070716
134100,207.0
135000,307.0
135900,67.0
136800,219.74816349070713
137700,115.0
138600,55.0
139500,55.0
140400,55.0
141300,219.74816349070713
142200,219.74816349070713
143100,55.0
144000,55.0
144900,95.0
145800,463.0285713081415
146700,298.28040781743437
147600,398.28040781743437
148500,412.1287755867992
149400,448.68496812142905
150300,323.9368046307219
151200,335.9368046307219
152100,422.08843686135714
153000,362.08843686135714
153900,608.8366003520642
154800,430.08843686135714
155700,419.08843686135714
156600,439.08843686135714
157500,597.684968121429
158400,272.9368046307219
159300,292.9368046307219
160200,355.9368046307219
161100,566.8384408727359
162000,2077.9851842000826
162900,322.08843686135714
163800,1408.0646766910634
164700,310.08843686135714
165600,219.74816349070713
166500,55.0
167400,55.0
168300,55.0
169200,55.0
170100,219.74816349070713
171000,55.0
171900,55.0
172800,55.0
173700,55.0
174600,55.0
175500,55.0
176400,55.0
177300,55.0
178200,207.73675271764665
179100,55.0
180000,55.0
180900,55.0
181800,207.73675271764665
182700,55.0
183600,55.0
184500,55.0
185400,207.73675271764665
186300,55.0
187200,55.0
188100,55.0
189000,55.0
189900,55.0
190800,55.0
191700,207.73675271764665
192600,55.0
193500,55.0
194400,55.0
195300,55.0
196200,207.73675271764665
197100,97.6595957832361
198000,55.0
198900,55.0
199800,55.0
200700,55.0
201600,207.73675271764665
202500,55.0
203400,55.0
204300,55.0
205200,207.73675271764665
206100,207.73675271764665
207000,55.0
207900,55.0
208800,55.0
209700,207.73675271764665
210600,55.0
211500,55.0
212400,55.0
213300,207.73675271764665
214200,55.0
215100,55.0
216000,55.0
216900,207.73675271764665
217800,55.0
218700,55.0
219600,55.0
220500,55.0
221400,207.73675271764665
222300,207.73675271764665
223200,55.0
224100,55.0
225000,55.0
225900,55.0
226800,207.73675271764665
227700,55.0
228600,55.0
229500,55.0
230400,55.0
231300,207.73675271764665
232200,55.0
233100,55.0
234000,145.6595957832361
234900,415.15592462830523
235800,415.15592462830523
236700,282.4191719106585
237600,2385.893407750746
238500,436.4963288450691
239400,424.4963288450691
240300,1453.9210419629571
241200,271.7595761274224
242100,322.7595761274224
243000,2588.2583080753316
243900,424.4963288450691
244800,271.7595761274224
245700,271.7595761274224
246600,271.7595761274224
247500,435.15592462830523
248400,55.0
249300,55.0
250200,55.0
