time in s,power in W
0,56.0
900,56.0
1800,56.0
2700,56.0
3600,167.9361515742851
4500,244.70941881174977
5400,56.0
6300,56.0
7200,56.0
8100,244.70941881174977
9000,56.0
9900,167.9361515742851
10800,56.0
11700,56.0
12600,244.70941881174977
13500,56.0
14400,167.9361515742851
15300,56.0
16200,244.70941881174977
17100,244.70941881174977
18000,167.9361515742851
18900,56.0
19800,56.0
20700,244.70941881174977
21600,244.70941881174977
22500,167.9361515742851
23400,56.0
24300,56.0
25200,244.70941881174977
26100,244.70941881174977
27000,167.9361515742851
27900,56.0
28800,56.0
29700,167.9361515742851
30600,167.9361515742851
31500,56.0
32400,244.70941881174977
33300,244.70941881174977
34200,56.0
35100,56.0
36000,56.0
36900,356.6455703860349
37800,244.70941881174977
38700,56.0
39600,56.0
40500,56.0
41400,56.0
42300,436.6455703860349
43200,321.40322973860725
44100,84.69381092685748
45000,2561.7658620103653
45900,340.6299625011426
46800,140.0
47700,488.70941881174974
48600,240.0
49500,2365.0627750919016
50400,2261.0627750919016
51300,218.5092416904078
52200,531.1548120764427
53100,387.2186605021576
54000,265.20305261726526
54900,365.20305261726526
55800,365.20305261726526
56700,754.8486230033002
57600,588.2186605021576
58500,2872.5812927739153
59400,307.5092416904078
60300,491.44539326469294
61200,2482.1392041915506
62100,575.9124714290151
63000,625.9124714290151
63900,469.20305261726526
64800,512.5092416904079
65700,552.5092416904079
66600,920.1548120764427
67500,490.5092416904078
68400,1057.5092416904079
69300,284.6938109268575
70200,396.6299625011426
71100,2359.6938109268576
72000,2391.6938109268576
72900,320.0
73800,478.9361515742851
74700,591.7094188117497
75600,487.0
76500,447.0
77400,257.0
78300,420.9361515742851
79200,1098.8127132105246
80100,1038.8127132105246
81000,185.0
81900,532.9124714290151
82800,356.6455703860349
83700,56.0
84600,56.0
85500,56.0
86400,56.0
87300,56.0
88200,56.0
89100,56.0
90000,56.0
90900,169.84499471752076
91800,236.2945366368985
92700,56.0
93600,56.0
94500,56.0
95400,56.0
96300,350.13953135441926
97200,169.84499471752076
98100,56.0
99000,56.0
99900,350.13953135441926
100800,350.13953135441926
101700,56.0
102600,56.0
103500,169.84499471752076
104400,169.84499471752076
105300,236.2945366368985
106200,236.2945366368985
107100,169.84499471752076
108000,56.0
108900,56.0
109800,236.2945366368985
110700,56.0
111600,56.0
112500,56.0
113400,169.84499471752076
114300,236.2945366368985
115200,56.0
116100,56.0
117000,169.84499471752076
117900,350.13953135441926
118800,56.0
119700,56.0
120600,56.0
121500,236.2945366368985
122400,236.2945366368985
123300,56.0
124200,56.0
125100,56.0
126000,236.2945366368985
126900,236.2945366368985
127800,169.84499471752076
128700,56.0
129600,56.0
130500,169.84499471752076
131400,350.13953135441926
132300,56.0
133200,56.0
134100,56.0
135000,56.0
135900,169.84499471752076
136800,236.2945366368985
137700,236.2945366368985
138600,56.0
139500,56.0
140400,56.0
141300,236.2945366368985
142200,350.13953135441926
143100,56.0
144000,56.0
144900,169.84499471752076
145800,169.84499471752076
146700,56.0
147600,56.0
148500,56.0
149400,236.2945366368985
150300,56.0
151200,56.0
152100,56.0
153000,252.04254905897437
153900,287.0425490589744
154800,156.74801242207587
155700,118.74801242207589
156600,2331.844994717521
157500,2171.0
158400,458.0425490589744
159300,458.0425490589744
160200,329.59300713959664
161100,215.74801242207587
162000,208.1757234844549
162900,448.47026012135336
163800,502.3152548388741
164700,136.1757234844549
165600,198.1757234844549
166500,2325.0
167400,2659.1395313544194
168300,334.0
169200,430.0
170100,370.0
171000,268.0
171900,241.84499471752076
172800,56.0
173700,56.0
174600,56.0
175500,235.57961221833028
176400,235.57961221833028
177300,168.38843374548713
178200,168.38843374548713
179100,56.0
180000,56.0
180900,235.57961221833028
181800,168.38843374548713
182700,56.0
183600,56.0
184500,56.0
185400,235.57961221833028
186300,235.57961221833028
187200,56.0
188100,168.38843374548713
189000,56.0
189900,235.57961221833028
190800,235.57961221833028
191700,168.38843374548713
192600,56.0
193500,56.0
194400,2393.2223050814478
195300,257.06636707237686
196200,65.48675485404658
197100,189.82273901162415
198000,292.7244179030647
198900,1365.3826275484726
199800,1177.8030153301422
200700,252.33598415757757
201600,292.33598415757757
202500,424.7244179030647
203400,332.33598415757757
204300,312.33598415757757
205200,347.9680459638174
206100,56.0
207000,56.0
207900,56.0
208800,56.0
209700,347.9680459638174
210600,235.57961221833028
211500,56.0
212400,56.0
213300,56.0
214200,56.0
215100,168.38843374548713
216000,347.9680459638174
216900,56.0
217800,56.0
218700,56.0
219600,235.57961221833028
220500,56.0
221400,168.38843374548713
222300,56.0
223200,56.0
224100,235.57961221833028
225000,347.9680459638174
225900,56.0
226800,56.0
227700,56.0
228600,235.57961221833028
229500,546.3889332862509
230400,335.90764217648
231300,321.82273901162415
232200,321.82273901162415
233100,281.82273901162415
234000,661.304030121395
234900,496.7244179030647
235800,433.33598415757757
236700,493.33598415757757
237600,412.33598415757757
238500,824.304030121395
239400,704.304030121395
240300,348.0
241200,280.0
242100,2304.4867548540465
243000,321.4867548540466
243900,501.06636707237686
244800,381.4867548540466
245700,424.38843374548713
246600,472.0
247500,431.4867548540466
248400,359.4867548540466
249300,591.454800817864
250200,2149.705181491526
251100,4239.554410795057
252000,486.33598415757757
252900,474.33598415757757
253800,644.2111727571113
254700,307.5796122183303
255600,128.0
256500,305.0
257400,128.0
258300,914.9680459638174
259200,56.0
260100,178.0
261000,56.0
261900,56.0
262800,241.61132825259304
263700,347.9962711256852
264600,162.38494287309217
265500,56.0
266400,56.0
267300,241.61132825259304
268200,162.38494287309217
269100,56.0
270000,56.0
270900,56.0
271800,56.0
272700,241.61132825259304
273600,347.9962711256852
274500,56.0
275400,56.0
276300,56.0
277200,162.38494287309217
278100,241.61132825259304
279000,56.0
279900,56.0
280800,162.38494287309217
281700,56.0
282600,56.0
283500,241.61132825259304
284400,56.0
285300,56.0
286200,56.0
287100,162.38494287309217
288000,56.0
288900,288.611328252593
289800,56.0
290700,56.0
291600,162.38494287309217
292500,162.38494287309217
293400,241.61132825259304
294300,56.0
295200,162.38494287309217
296100,162.38494287309217
297000,56.0
297900,241.61132825259304
298800,56.0
299700,162.38494287309217
300600,162.38494287309217
301500,56.0
302400,241.61132825259304
303300,162.38494287309217
304200,56.0
305100,56.0
306000,56.0
306900,162.38494287309217
307800,241.61132825259304
308700,56.0
309600,56.0
310500,56.0
311400,347.9962711256852
312300,241.61132825259304
313200,56.0
314100,56.0
315000,68.91989861619633
315900,2349.8934504253207
316800,266.5312268687894
317700,247.3048414892885
318600,197.0
319500,409.0
320400,2424.35920875057
321300,475.3592087505698
322200,499.97053700316286
323100,374.3592087505698
324000,374.3592087505698
324900,610.6640502398583
325800,327.27910736676614
326700,572.8904356193592
327600,2896.471745850147
328500,2161.8390434587113
329400,2293.8390434587113
330300,338.3592087505698
331200,302.3592087505698
332100,626.355479876255
333000,2538.970537003163
333900,330.3592087505698
334800,330.3592087505698
335700,606.744151623662
336600,738.8904356193592
337500,640.2791073667661
338400,332.91989861619635
339300,399.3048414892885
340200,208.0
341100,2479.5416334394463
342000,2245.35920875057
342900,322.3592087505698
343800,428.744151623662
344700,322.3592087505698
345600,56.0
346500,251.7454419669399
347400,251.7454419669399
348300,56.0
349200,56.0
350100,160.4786449449456
351000,251.7454419669399
351900,56.0
352800,56.0
353700,56.0
354600,160.4786449449456
355500,251.7454419669399
356400,56.0
357300,56.0
358200,160.4786449449456
359100,56.0
360000,56.0
360900,251.7454419669399
361800,56.0
362700,160.4786449449456
363600,160.4786449449456
364500,56.0
365400,251.7454419669399
366300,251.7454419669399
367200,56.0
368100,56.0
369000,160.4786449449456
369900,291.7454419669399
370800,116.0
371700,126.69587471770754
372600,56.0
373500,160.4786449449456
374400,356.2240869118855
375300,251.7454419669399
376200,56.0
377100,56.0
378000,56.0
378900,316.28952382577097
379800,416.5563208477653
380700,416.5563208477653
381600,56.0
382500,56.0
383400,160.4786449449456
384300,251.7454419669399
385200,56.0
386100,56.0
387000,160.4786449449456
387900,251.7454419669399
388800,376.8604461300577
389700,293.1150041631178
390600,2524.6759430685643
391500,2496.6759430685643
392400,489.19729812361857
393300,661.9427400905585
394200,588.5563208477653
395100,332.8108788808254
396000,312.8108788808254
396900,647.289523825771
397800,838.1150041631179
398700,416.8604461300577
399600,1543.4231383322021
400500,1766.9017832771476
401400,2303.4615749958216
402300,569.8604461300577
403200,2572.860446130058
404100,269.0
405000,249.0
405900,252.0
406800,508.2240869118855
407700,372.4786449449456
408600,484.1975111429054
409500,363.3125153060232
410400,879.1150041631179
411300,363.8108788808254
412200,632.5563208477653
413100,2471.289523825771
414000,128.0
414900,128.0
415800,128.0
416700,323.7454419669399
417600,232.4786449449456
418500,128.0
419400,128.0
420300,251.7454419669399
421200,356.2240869118855
422100,56.0
423000,56.0
423900,56.0
424800,56.0
425700,160.4786449449456
426600,193.11500416311782
427500,436.8604461300577
428400,56.0
429300,56.0
430200,160.4786449449456
431100,356.2240869118855
432000,56.0
432900,56.0
433800,334.49091687820714
434700,225.60455029760874
435600,56.0
436500,56.0
437400,56.0
438300,225.60455029760874
439200,164.88636658059838
440100,56.0
441000,56.0
441900,56.0
442800,164.88636658059838
443700,334.49091687820714
444600,225.60455029760874
445500,56.0
446400,56.0
447300,164.88636658059838
448200,164.88636658059838
449100,225.60455029760874
450000,225.60455029760874
450900,56.0
451800,56.0
452700,56.0
453600,334.49091687820714
454500,164.88636658059838
455400,56.0
456300,56.0
457200,164.88636658059838
458100,56.0
459000,225.60455029760874
459900,2124.2743408838523
460800,125.0
461700,185.0
462600,379.60455029760874
463500,2759.3405952235544
464400,2750.6224115065443
465300,298.8863665805984
466200,250.0
467100,393.3611224339239
468000,164.88636658059838
468900,56.0
469800,56.0
470700,56.0
471600,225.60455029760874
472500,225.60455029760874
473400,207.70441484544065
474300,288.7044148454406
475200,2303.7565721363153
476100,370.7565721363152
477000,488.60455029760874
477900,272.0
478800,252.0
479700,128.0
